1952.09				26.70
1952.10				26.70
1952.11				26.70
1952.12				26.70
1953.01				26.60
1953.02				26.50
1953.03				26.60
1953.04				26.60
1953.05				26.70
1953.06				26.80
1953.07				26.80
1953.08				26.90
1953.09				26.90
1953.10				27.00
1953.11				26.90
1953.12				26.90
1954.01				26.90
1954.02				26.90
1954.03				26.90
1954.04				26.80
1954.05				26.90
1954.06				26.90
1954.07				26.90
1954.08				26.90
1954.09				26.80
1954.10				26.80
1954.11				26.80
1954.12				26.70
1955.01				26.70
1955.02				26.70
1955.03				26.70
1955.04				26.70
1955.05				26.70
1955.06				26.70
1955.07				26.80
1955.08				26.80
1955.09				26.90
1955.10				26.90
1955.11				26.90
1955.12				26.80
1956.01				26.80
1956.02				26.80
1956.03				26.80
1956.04				26.90
1956.05				27.00
1956.06				27.20
1956.07				27.40
1956.08				27.30
1956.09				27.40
1956.10				27.50
1956.11				27.50
1956.12				27.60
1957.01				27.60
1957.02				27.70
1957.03				27.80
1957.04				27.90
1957.05				28.00
1957.06				28.10
1957.07				28.30
1957.08				28.30
1957.09				28.30
1957.10				28.30
1957.11				28.40
1957.12				28.40
1958.01				28.60
1958.02				28.60
1958.03				28.80
1958.04				28.90
1958.05				28.90
1958.06				28.90
1958.07				29.00
1958.08				28.90
1958.09				28.90
1958.10				28.90
1958.11				29.00
1958.12				28.90
1959.01				29.00
1959.02				28.90
1959.03				28.90
1959.04				29.00
1959.05				29.00
1959.06				29.10
1959.07				29.20
1959.08				29.20
1959.09				29.30
1959.10				29.40
1959.11				29.40
1959.12				29.40
1960.01				29.30
1960.02				29.40
1960.03				29.40
1960.04				29.50
1960.05				29.50
1960.06				29.60
1960.07				29.60
1960.08				29.60
1960.09				29.60
1960.10				29.80
1960.11				29.80
1960.12				29.80
1961.01				29.80
1961.02				29.80
1961.03				29.80
1961.04				29.80
1961.05				29.80
1961.06				29.80
1961.07				30.00
1961.08				29.90
1961.09				30.00
1961.10				30.00
1961.11				30.00
1961.12				30.00
1962.01				30.00
1962.02				30.10
1962.03				30.10
1962.04				30.20
1962.05				30.20
1962.06				30.20
1962.07				30.30
1962.08				30.30
1962.09				30.40
1962.10				30.40
1962.11				30.40
1962.12				30.40
1963.01				30.40
1963.02				30.40
1963.03				30.50
1963.04				30.50
1963.05				30.50
1963.06				30.60
1963.07				30.70
1963.08				30.70
1963.09				30.70
1963.10				30.80
1963.11				30.80
1963.12				30.90
1964.01				30.90
1964.02				30.90
1964.03				30.90
1964.04				30.90
1964.05				30.90
1964.06				31.00
1964.07				31.10
1964.08				31.00
1964.09				31.10
1964.10				31.10
1964.11				31.20
1964.12				31.20
1965.01				31.20
1965.02				31.20
1965.03				31.30
1965.04				31.40
1965.05				31.40
1965.06				31.60
1965.07				31.60
1965.08				31.60
1965.09				31.60
1965.10				31.70
1965.11				31.70
1965.12				31.80
1966.01				31.80
1966.02				32.00
1966.03				32.10
1966.04				32.30
1966.05				32.30
1966.06				32.40
1966.07				32.50
1966.08				32.70
1966.09				32.70
1966.10				32.90
1966.11				32.90
1966.12				32.90
1967.01				32.90
1967.02				32.90
1967.03				33.00
1967.04				33.10
1967.05				33.20
1967.06				33.30
1967.07				33.40
1967.08				33.50
1967.09				33.60
1967.10				33.70
1967.11				33.80
1967.12				33.90
1968.01				34.10
1968.02				34.20
1968.03				34.30
1968.04				34.40
1968.05				34.50
1968.06				34.70
1968.07				34.90
1968.08				35.00
1968.09				35.10
1968.10				35.30
1968.11				35.40
1968.12				35.50
1969.01				35.60
1969.02				35.80
1969.03				36.10
1969.04				36.30
1969.05				36.40
1969.06				36.60
1969.07				36.80
1969.08				37.00
1969.09				37.10
1969.10				37.30
1969.11				37.50
1969.12				37.70
1970.01				37.80
1970.02				38.00
1970.03				38.20
1970.04				38.50
1970.05				38.60
1970.06				38.80
1970.07				39.00
1970.08				39.00
1970.09				39.20
1970.10				39.40
1970.11				39.60
1970.12				39.80
1971.01				39.80
1971.02				39.90
1971.03				40.00
1971.04				40.10
1971.05				40.30
1971.06				40.60
