Year,Month,Day,Close,AdjustedClose
2004,10,26,8818.20,8818.20
2004,10,27,8791.00,8791.00
2004,10,28,8781.00,8781.00
2004,10,29,8871.00,8871.00
2004,11,1,8858.20,8858.20
2004,11,2,8870.90,8870.90
2004,11,3,8841.40,8841.40
2004,11,4,8866.60,8866.60
2004,11,5,8868.70,8868.70
2004,11,8,8825.70,8825.70
2004,11,9,8845.20,8845.20
2004,11,10,8841.70,8841.70
2004,11,11,8886.20,8886.20
2004,11,12,8896.40,8896.40
2004,11,15,8937.20,8937.20
2004,11,16,8952.00,8952.00
2004,11,17,8987.60,8987.60
2004,11,18,8971.50,8971.50
2004,11,19,8959.40,8959.40
2004,11,22,8991.50,8991.50
2004,11,23,8995.20,8995.20
2004,11,24,8976.10,8976.10
2004,11,25,9025.90,9025.90
2004,11,26,9058.00,9058.00
2004,11,29,9056.40,9056.40
2004,11,30,9030.10,9030.10
2004,12,1,9064.50,9064.50
2004,12,2,9038.50,9038.50
2004,12,3,9055.70,9055.70
2004,12,6,9060.70,9060.70
2004,12,7,8991.00,8991.00
2004,12,8,9003.70,9003.70
2004,12,9,9013.60,9013.60
2004,12,10,8965.30,8965.30
2004,12,13,9032.80,9032.80
2004,12,14,9086.40,9086.40
2004,12,15,9106.20,9106.20
2004,12,16,9116.60,9116.60
2004,12,17,9122.60,9122.60
2004,12,20,9122.60,9122.60
2004,12,21,9237.50,9237.50
2004,12,22,9251.20,9251.20
2004,12,23,9235.20,9235.20
2004,12,24,9287.40,9287.40
2004,12,27,0.00,0.00
2004,12,28,0.00,0.00
2004,12,29,9229.10,9229.10
2004,12,30,9264.40,9264.40
2004,12,31,9246.70,9246.70
2005,1,4,9143.00,9143.00
2005,1,5,9021.10,9021.10
2005,1,6,9064.30,9064.30
2005,1,7,9006.20,9006.20
2005,1,10,9026.80,9026.80
2005,1,11,9020.70,9020.70
2005,1,12,9022.70,9022.70
2005,1,13,9009.10,9009.10
2005,1,14,9057.20,9057.20
2005,1,17,9063.80,9063.80
2005,1,18,9134.80,9134.80
2005,1,19,9120.40,9120.40
2005,1,20,9089.00,9089.00
2005,1,21,9086.80,9086.80
2005,1,24,9078.20,9078.20
2005,1,25,9125.10,9125.10
2005,1,26,9162.40,9162.40
2005,1,27,9174.40,9174.40
2005,1,28,9141.80,9141.80
2005,1,31,9204.10,9204.10
2005,2,1,9270.10,9270.10
2005,2,2,9303.90,9303.90
2005,2,3,9303.70,9303.70
2005,2,4,9358.30,9358.30
2005,2,7,9371.90,9371.90
2005,2,8,9392.70,9392.70
2005,2,9,9402.60,9402.60
2005,2,10,9496.40,9496.40
2005,2,11,9558.50,9558.50
2005,2,14,9585.20,9585.20
2005,2,15,9570.00,9570.00
2005,2,16,9639.60,9639.60
2005,2,17,9619.30,9619.30
2005,2,18,9658.80,9658.80
2005,2,21,9682.30,9682.30
2005,2,22,9640.50,9640.50
2005,2,23,9675.70,9675.70
2005,2,24,9657.70,9657.70
2005,2,25,9741.40,9741.40
2005,2,28,9668.30,9668.30
2005,3,1,9728.00,9728.00
2005,3,2,9800.10,9800.10
2005,3,3,9859.50,9859.50
2005,3,4,9927.20,9927.20
2005,3,7,9886.10,9886.10
2005,3,8,9903.30,9903.30
2005,3,9,9795.10,9795.10
2005,3,10,9675.60,9675.60
2005,3,11,9691.40,9691.40
2005,3,14,9715.40,9715.40
2005,3,15,9709.30,9709.30
2005,3,16,9712.60,9712.60
2005,3,17,9778.20,9778.20
2005,3,18,9754.70,9754.70
2005,3,21,9693.60,9693.60
2005,3,22,9647.20,9647.20
2005,3,23,9549.70,9549.70
2005,3,24,9533.10,9533.10
2005,3,28,9482.40,9482.40
2005,3,29,9395.40,9395.40
2005,3,30,9484.30,9484.30
2005,3,31,9612.40,9612.40
2005,4,1,9638.60,9638.60
2005,4,4,9630.90,9630.90
2005,4,5,9619.10,9619.10
2005,4,6,9673.00,9673.00
2005,4,7,9625.40,9625.40
2005,4,8,9623.70,9623.70
2005,4,11,9643.70,9643.70
2005,4,12,9629.00,9629.00
2005,4,13,9492.10,9492.10
2005,4,14,9409.60,9409.60
2005,4,15,9277.10,9277.10
2005,4,18,9331.00,9331.00
2005,4,19,9415.70,9415.70
2005,4,20,9378.10,9378.10
2005,4,21,9405.80,9405.80
2005,4,22,9367.50,9367.50
2005,4,25,9416.10,9416.10
2005,4,26,9427.70,9427.70
2005,4,27,9323.50,9323.50
2005,4,28,9275.10,9275.10
2005,4,29,9369.30,9369.30
2005,5,2,9430.20,9430.20
2005,5,3,9371.00,9371.00
2005,5,4,9473.30,9473.30
2005,5,5,9476.30,9476.30
2005,5,6,9522.70,9522.70
2005,5,9,9561.20,9561.20
2005,5,10,9493.60,9493.60
2005,5,11,9446.40,9446.40
2005,5,12,9331.70,9331.70
2005,5,13,9278.50,9278.50
2005,5,16,9323.30,9323.30
2005,5,17,9371.40,9371.40
2005,5,18,9407.80,9407.80
2005,5,19,9469.80,9469.80
2005,5,20,9452.20,9452.20
2005,5,24,9518.40,9518.40
2005,5,25,9509.50,9509.50
2005,5,26,9579.10,9579.10
2005,5,27,9619.40,9619.40
2005,5,30,9673.20,9673.20
2005,5,31,9607.30,9607.30
2005,6,1,9654.20,9654.20
2005,6,2,9626.60,9626.60
2005,6,3,9671.20,9671.20
2005,6,6,9654.00,9654.00
2005,6,7,9656.20,9656.20
2005,6,8,9707.90,9707.90
2005,6,9,9763.40,9763.40
2005,6,10,9790.10,9790.10
2005,6,13,9839.90,9839.90
2005,6,14,9822.90,9822.90
2005,6,15,9866.60,9866.60
2005,6,16,9968.70,9968.70
2005,6,17,9947.60,9947.60
2005,6,20,9998.10,9998.10
2005,6,21,9939.20,9939.20
2005,6,22,10051.50,10051.50
2005,6,23,9998.40,9998.40
2005,6,24,9996.20,9996.20
2005,6,27,9998.10,9998.10
2005,6,28,10041.00,10041.00
2005,6,29,10029.30,10029.30
2005,6,30,9902.80,9902.80
2005,7,4,9941.80,9941.80
2005,7,5,10075.10,10075.10
2005,7,6,10111.90,10111.90
2005,7,7,10121.00,10121.00
2005,7,8,10177.90,10177.90
2005,7,11,10217.70,10217.70
2005,7,12,10207.90,10207.90
2005,7,13,10203.60,10203.60
2005,7,14,10124.90,10124.90
2005,7,15,10149.00,10149.00
2005,7,18,10163.00,10163.00
2005,7,19,10263.20,10263.20
2005,7,20,10329.60,10329.60
2005,7,21,10317.70,10317.70
2005,7,22,10374.80,10374.80
2005,7,25,10362.60,10362.60
2005,7,26,10367.90,10367.90
2005,7,27,10500.70,10500.70
2005,7,28,10516.20,10516.20
2005,7,29,10422.90,10422.90
2005,8,2,10621.20,10621.20
2005,8,3,10598.80,10598.80
2005,8,4,10626.70,10626.70
2005,8,5,10550.50,10550.50
2005,8,8,10614.40,10614.40
2005,8,9,10585.90,10585.90
2005,8,10,10671.40,10671.40
2005,8,11,10699.90,10699.90
2005,8,12,10683.10,10683.10
2005,8,15,10650.70,10650.70
2005,8,16,10534.80,10534.80
2005,8,17,10500.70,10500.70
2005,8,18,10391.30,10391.30
2005,8,19,10502.10,10502.10
2005,8,22,10525.50,10525.50
2005,8,23,10480.00,10480.00
2005,8,24,10509.70,10509.70
2005,8,25,10538.90,10538.90
2005,8,26,10484.10,10484.10
2005,8,29,10558.40,10558.40
2005,8,30,10573.10,10573.10
2005,8,31,10668.90,10668.90
2005,9,1,10813.30,10813.30
2005,9,2,10771.90,10771.90
2005,9,6,10798.10,10798.10
2005,9,7,10810.10,10810.10
2005,9,8,10777.20,10777.20
2005,9,9,10898.20,10898.20
2005,9,12,10885.20,10885.20
2005,9,13,10825.20,10825.20
2005,9,14,10932.40,10932.40
2005,9,15,10966.30,10966.30
2005,9,16,10990.60,10990.60
2005,9,19,11024.70,11024.70
2005,9,20,10903.50,10903.50
2005,9,21,10957.10,10957.10
2005,9,22,10870.80,10870.80
2005,9,23,10904.30,10904.30
2005,9,26,11005.50,11005.50
2005,9,27,11067.20,11067.20
2005,9,28,11042.30,11042.30
2005,9,29,11018.50,11018.50
2005,9,30,11011.80,11011.80
2005,10,3,11081.20,11081.20
2005,10,4,10960.60,10960.60
2005,10,5,10748.10,10748.10
2005,10,6,10562.20,10562.20
2005,10,7,10612.20,10612.20
2005,10,11,10620.50,10620.50
2005,10,12,10493.10,10493.10
2005,10,13,10429.70,10429.70
2005,10,14,10488.80,10488.80
2005,10,17,10553.40,10553.40
2005,10,18,10345.10,10345.10
2005,10,19,10425.80,10425.80
2005,10,20,10190.70,10190.70
2005,10,21,10290.90,10290.90
2005,10,24,10360.80,10360.80
2005,10,25,10363.70,10363.70
2005,10,26,10283.70,10283.70
2005,10,27,10245.50,10245.50
2005,10,28,10312.30,10312.30
2005,10,31,10383.30,10383.30
2005,11,1,10390.80,10390.80
2005,11,2,10585.70,10585.70
2005,11,3,10672.60,10672.60
2005,11,4,10674.80,10674.80
2005,11,7,10681.20,10681.20
2005,11,8,10616.20,10616.20
2005,11,9,10656.50,10656.50
2005,11,10,10565.30,10565.30
2005,11,11,10669.40,10669.40
2005,11,14,10684.70,10684.70
2005,11,15,10628.90,10628.90
2005,11,16,10727.00,10727.00
2005,11,17,10733.10,10733.10
2005,11,18,10722.10,10722.10
2005,11,21,10817.30,10817.30
2005,11,22,10892.80,10892.80
2005,11,23,10919.80,10919.80
2005,11,24,11081.80,11081.80
2005,11,25,11002.60,11002.60
2005,11,28,10939.20,10939.20
2005,11,29,10942.60,10942.60
2005,11,30,10824.10,10824.10
2005,12,1,10999.60,10999.60
2005,12,2,11005.20,11005.20
2005,12,5,11008.80,11008.80
2005,12,6,11096.80,11096.80
2005,12,7,11131.40,11131.40
2005,12,8,11167.20,11167.20
2005,12,9,11132.00,11132.00
2005,12,12,11099.30,11099.30
2005,12,13,11137.40,11137.40
2005,12,14,11095.80,11095.80
2005,12,15,11092.80,11092.80
2005,12,16,11136.60,11136.60
2005,12,19,11154.30,11154.30
2005,12,20,11180.60,11180.60
2005,12,21,11247.30,11247.30
2005,12,22,11255.40,11255.40
2005,12,23,11245.40,11245.40
2005,12,28,11261.20,11261.20
2005,12,29,11296.30,11296.30
2005,12,30,11272.30,11272.30
2006,1,3,11441.60,11441.60
2006,1,4,11501.50,11501.50
2006,1,5,11507.70,11507.70
2006,1,6,11620.50,11620.50
2006,1,9,11565.20,11565.20
2006,1,10,11597.60,11597.60
2006,1,11,11621.00,11621.00
2006,1,12,11595.20,11595.20
2006,1,13,11604.80,11604.80
2006,1,16,11721.00,11721.00
2006,1,17,11689.60,11689.60
2006,1,18,11554.50,11554.50
2006,1,19,11693.00,11693.00
2006,1,20,11605.70,11605.70
2006,1,23,11733.40,11733.40
2006,1,24,11692.40,11692.40
2006,1,25,11675.20,11675.20
2006,1,26,11737.40,11737.40
2006,1,27,11856.80,11856.80
2006,1,30,11947.50,11947.50
2006,1,31,11945.60,11945.60
2006,2,1,11952.10,11952.10
2006,2,2,11929.90,11929.90
2006,2,3,11937.60,11937.60
2006,2,6,12080.50,12080.50
2006,2,7,11817.30,11817.30
2006,2,8,11735.10,11735.10
2006,2,9,11709.30,11709.30
2006,2,10,11651.70,11651.70
2006,2,13,11519.50,11519.50
2006,2,14,11616.40,11616.40
2006,2,15,11557.30,11557.30
2006,2,16,11704.30,11704.30
2006,2,17,11758.00,11758.00
2006,2,20,11865.80,11865.80
2006,2,21,11826.40,11826.40
2006,2,22,11800.20,11800.20
2006,2,23,11738.60,11738.60
2006,2,24,11810.60,11810.60
2006,2,27,11706.50,11706.50
2006,2,28,11688.30,11688.30
2006,3,1,11794.60,11794.60
2006,3,2,11906.90,11906.90
2006,3,3,11978.70,11978.70
2006,3,6,11883.30,11883.30
2006,3,7,11816.50,11816.50
2006,3,8,11737.10,11737.10
2006,3,9,11765.30,11765.30
2006,3,10,11833.60,11833.60
2006,3,13,11906.70,11906.70
2006,3,14,11973.30,11973.30
2006,3,15,12055.60,12055.60
2006,3,16,12085.70,12085.70
2006,3,17,12000.70,12000.70
2006,3,20,11929.30,11929.30
2006,3,21,11947.60,11947.60
2006,3,22,11970.70,11970.70
2006,3,23,12017.90,12017.90
2006,3,24,12111.10,12111.10
2006,3,27,12078.50,12078.50
2006,3,28,12048.80,12048.80
2006,3,29,12190.60,12190.60
2006,3,30,12207.00,12207.00
2006,3,31,12110.60,12110.60
2006,4,3,12210.90,12210.90
2006,4,4,12174.10,12174.10
2006,4,5,12299.10,12299.10
2006,4,6,12342.00,12342.00
2006,4,7,12241.20,12241.20
2006,4,10,12289.70,12289.70
2006,4,11,12177.30,12177.30
2006,4,12,12167.70,12167.70
2006,4,13,12248.60,12248.60
2006,4,17,12309.00,12309.00
2006,4,18,12446.80,12446.80
2006,4,19,12487.30,12487.30
2006,4,20,12313.70,12313.70
2006,4,21,12437.20,12437.20
2006,4,24,12342.20,12342.20
2006,4,25,12329.80,12329.80
2006,4,26,12321.70,12321.70
2006,4,27,12187.70,12187.70
2006,4,28,12204.20,12204.20
2006,5,1,12234.60,12234.60
2006,5,2,12274.50,12274.50
2006,5,3,12196.20,12196.20
2006,5,4,12125.90,12125.90
2006,5,5,12270.10,12270.10
2006,5,8,12294.20,12294.20
2006,5,9,12328.20,12328.20
2006,5,10,12316.30,12316.30
2006,5,11,12165.40,12165.40
2006,5,12,12038.10,12038.10
2006,5,15,11831.70,11831.70
2006,5,16,11829.40,11829.40
2006,5,17,11640.60,11640.60
2006,5,18,11540.00,11540.00
2006,5,19,11545.80,11545.80
2006,5,23,11539.90,11539.90
2006,5,24,11423.90,11423.90
2006,5,25,11653.00,11653.00
2006,5,26,11762.80,11762.80
2006,5,29,11845.50,11845.50
2006,5,30,11705.40,11705.40
2006,5,31,11744.50,11744.50
2006,6,1,11847.00,11847.00
2006,6,2,11898.70,11898.70
2006,6,5,11699.50,11699.50
2006,6,6,11666.10,11666.10
2006,6,7,11475.40,11475.40
2006,6,8,11415.50,11415.50
2006,6,9,11390.70,11390.70
2006,6,12,11197.60,11197.60
2006,6,13,10904.30,10904.30
2006,6,14,10960.70,10960.70
2006,6,15,11213.20,11213.20
2006,6,16,11208.00,11208.00
2006,6,19,11007.60,11007.60
2006,6,20,10995.50,10995.50
2006,6,21,11112.80,11112.80
2006,6,22,11130.20,11130.20
2006,6,23,11249.00,11249.00
2006,6,26,11372.20,11372.20
2006,6,27,11293.20,11293.20
2006,6,28,11332.30,11332.30
2006,6,29,11520.90,11520.90
2006,6,30,11612.90,11612.90
2006,7,4,11733.20,11733.20
2006,7,5,11626.40,11626.40
2006,7,6,11602.00,11602.00
2006,7,7,11631.90,11631.90
2006,7,10,11654.70,11654.70
2006,7,11,11793.00,11793.00
2006,7,12,11771.10,11771.10
2006,7,13,11601.90,11601.90
2006,7,14,11630.00,11630.00
2006,7,17,11480.60,11480.60
2006,7,18,11471.70,11471.70
2006,7,19,11619.60,11619.60
2006,7,20,11465.50,11465.50
2006,7,21,11418.30,11418.30
2006,7,24,11625.20,11625.20
2006,7,25,11754.60,11754.60
2006,7,26,11879.60,11879.60
2006,7,27,11758.90,11758.90
2006,7,28,11823.70,11823.70
2006,7,31,11831.00,11831.00
2006,8,1,11907.70,11907.70
2006,8,2,11969.90,11969.90
2006,8,3,11936.70,11936.70
2006,8,4,11936.70,11936.70
2006,8,8,11998.20,11998.20
2006,8,9,12008.20,12008.20
2006,8,10,11959.10,11959.10
2006,8,11,11944.90,11944.90
2006,8,14,11850.20,11850.20
2006,8,15,11977.20,11977.20
2006,8,16,12030.30,12030.30
2006,8,17,12056.00,12056.00
2006,8,18,12044.80,12044.80
2006,8,21,12136.90,12136.90
2006,8,22,12201.20,12201.20
2006,8,23,12195.10,12195.10
2006,8,24,12132.30,12132.30
2006,8,25,12119.80,12119.80
2006,8,28,12167.40,12167.40
2006,8,29,12060.50,12060.50
2006,8,30,12068.40,12068.40
2006,8,31,12073.80,12073.80
2006,9,1,12145.10,12145.10
2006,9,5,12198.60,12198.60
2006,9,6,11999.70,11999.70
2006,9,7,11895.00,11895.00
2006,9,8,11869.60,11869.60
2006,9,11,11656.60,11656.60
2006,9,12,11678.90,11678.90
2006,9,13,11777.20,11777.20
2006,9,14,11648.70,11648.70
2006,9,15,11656.00,11656.00
2006,9,18,11763.60,11763.60
2006,9,19,11701.70,11701.70
2006,9,20,11635.40,11635.40
2006,9,21,11627.70,11627.70
2006,9,22,11581.60,11581.60
2006,9,25,11582.70,11582.70
2006,9,26,11642.40,11642.40
2006,9,27,11751.60,11751.60
2006,9,28,11817.40,11817.40
2006,9,29,11761.30,11761.30
2006,10,2,11787.40,11787.40
2006,10,3,11526.10,11526.10
2006,10,4,11618.10,11618.10
2006,10,5,11750.00,11750.00
2006,10,6,11690.90,11690.90
2006,10,10,11755.20,11755.20
2006,10,11,11619.10,11619.10
2006,10,12,11719.10,11719.10
2006,10,13,11908.60,11908.60
2006,10,16,12061.50,12061.50
2006,10,17,11996.60,11996.60
2006,10,18,11966.00,11966.00
2006,10,19,12060.60,12060.60
2006,10,20,12035.60,12035.60
2006,10,23,12119.20,12119.20
2006,10,24,12195.50,12195.50
2006,10,25,12341.70,12341.70
2006,10,26,12335.70,12335.70
2006,10,27,12268.90,12268.90
2006,10,30,12274.40,12274.40
2006,10,31,12344.60,12344.60
2006,11,1,12050.40,12050.40
2006,11,2,12130.70,12130.70
2006,11,3,12239.00,12239.00
2006,11,6,12333.30,12333.30
2006,11,7,12310.20,12310.20
2006,11,8,12378.20,12378.20
2006,11,9,12410.20,12410.20
2006,11,10,12340.50,12340.50
2006,11,13,12309.40,12309.40
2006,11,14,12279.60,12279.60
2006,11,15,12425.40,12425.40
2006,11,16,12365.90,12365.90
2006,11,17,12372.90,12372.90
2006,11,20,12416.60,12416.60
2006,11,21,12602.30,12602.30
2006,11,22,12557.00,12557.00
2006,11,23,12644.90,12644.90
2006,11,24,12631.10,12631.10
2006,11,27,12542.50,12542.50
2006,11,28,12530.90,12530.90
2006,11,29,12668.20,12668.20
2006,11,30,12752.40,12752.40
2006,12,1,12754.80,12754.80
2006,12,4,12848.70,12848.70
2006,12,5,12895.90,12895.90
2006,12,6,12889.80,12889.80
2006,12,7,12915.70,12915.70
2006,12,8,12899.60,12899.60
2006,12,11,12878.20,12878.20
2006,12,12,12858.50,12858.50
2006,12,13,12910.30,12910.30
2006,12,14,13021.80,13021.80
2006,12,15,12866.30,12866.30
2006,12,18,12785.20,12785.20
2006,12,19,12781.50,12781.50
2006,12,20,12783.00,12783.00
2006,12,21,12737.20,12737.20
2006,12,22,12718.20,12718.20
2006,12,27,12852.60,12852.60
2006,12,28,12909.50,12909.50
2006,12,29,12908.40,12908.40
2007,1,2,12923.70,12923.70
2007,1,3,12701.40,12701.40
2007,1,4,12553.60,12553.60
2007,1,5,12478.00,12478.00
2007,1,8,12553.10,12553.10
2007,1,9,12468.00,12468.00
2007,1,10,12457.60,12457.60
2007,1,11,12519.90,12519.90
2007,1,12,12678.80,12678.80
2007,1,15,12755.40,12755.40
2007,1,16,12720.30,12720.30
2007,1,17,12730.40,12730.40
2007,1,18,12640.70,12640.70
2007,1,19,12719.00,12719.00
2007,1,22,12705.80,12705.80
2007,1,23,12910.90,12910.90
2007,1,24,13010.70,13010.70
2007,1,25,12927.30,12927.30
2007,1,26,12979.30,12979.30
2007,1,29,12946.00,12946.00
2007,1,30,13014.60,13014.60
2007,1,31,13034.10,13034.10
2007,2,1,13144.70,13144.70
2007,2,2,13111.60,13111.60
2007,2,5,13166.70,13166.70
2007,2,6,13183.30,13183.30
2007,2,7,13142.30,13142.30
2007,2,8,13184.30,13184.30
2007,2,9,13084.00,13084.00
2007,2,12,13040.50,13040.50
2007,2,13,13171.80,13171.80
2007,2,14,13204.50,13204.50
2007,2,15,13288.20,13288.20
2007,2,16,13312.00,13312.00
2007,2,19,13291.50,13291.50
2007,2,20,13319.70,13319.70
2007,2,21,13330.30,13330.30
2007,2,22,13318.00,13318.00
2007,2,23,13343.50,13343.50
2007,2,26,13404.50,13404.50
2007,2,27,13040.10,13040.10
2007,2,28,13045.00,13045.00
2007,3,1,12981.10,12981.10
2007,3,2,12863.30,12863.30
2007,3,5,12711.30,12711.30
2007,3,6,12868.20,12868.20
2007,3,7,12989.60,12989.60
2007,3,8,13051.00,13051.00
2007,3,9,13057.40,13057.40
2007,3,12,13065.20,13065.20
2007,3,13,12809.60,12809.60
2007,3,14,12808.70,12808.70
2007,3,15,12874.30,12874.30
2007,3,16,12829.70,12829.70
2007,3,19,13011.70,13011.70
2007,3,20,12977.40,12977.40
2007,3,21,13155.60,13155.60
2007,3,22,13139.60,13139.60
2007,3,23,13237.70,13237.70
2007,3,26,13302.90,13302.90
2007,3,27,13218.80,13218.80
2007,3,28,13197.20,13197.20
2007,3,29,13258.00,13258.00
2007,3,30,13165.50,13165.50
2007,4,2,13265.80,13265.80
2007,4,3,13361.20,13361.20
2007,4,4,13448.30,13448.30
2007,4,5,13425.00,13425.00
2007,4,9,13482.30,13482.30
2007,4,10,13431.30,13431.30
2007,4,11,13401.00,13401.00
2007,4,12,13499.70,13499.70
2007,4,13,13578.60,13578.60
2007,4,16,13660.00,13660.00
2007,4,17,13658.00,13658.00
2007,4,18,13712.00,13712.00
2007,4,19,13574.70,13574.70
2007,4,20,13664.70,13664.70
2007,4,23,13629.00,13629.00
2007,4,24,13590.30,13590.30
2007,4,25,13672.90,13672.90
2007,4,26,13597.50,13597.50
2007,4,27,13632.00,13632.00
2007,4,30,13416.70,13416.70
2007,5,1,13406.30,13406.30
2007,5,2,13578.70,13578.70
2007,5,3,13687.00,13687.00
2007,5,4,13769.90,13769.90
2007,5,7,13865.50,13865.50
2007,5,8,13915.40,13915.40
2007,5,9,13895.20,13895.20
2007,5,10,13853.10,13853.10
2007,5,11,14003.80,14003.80
2007,5,14,13903.30,13903.30
2007,5,15,13934.60,13934.60
2007,5,16,14025.00,14025.00
2007,5,17,14100.70,14100.70
2007,5,18,14105.30,14105.30
2007,5,22,14112.20,14112.20
2007,5,23,14142.50,14142.50
2007,5,24,13946.30,13946.30
2007,5,25,14024.10,14024.10
2007,5,28,14073.70,14073.70
2007,5,29,13962.70,13962.70
2007,5,30,14081.70,14081.70
2007,5,31,14056.80,14056.80
2007,6,1,14119.40,14119.40
2007,6,4,14146.70,14146.70
2007,6,5,14141.70,14141.70
2007,6,6,13941.60,13941.60
2007,6,7,13703.90,13703.90
2007,6,8,13798.50,13798.50
2007,6,11,13832.80,13832.80
2007,6,12,13724.30,13724.30
2007,6,13,13859.50,13859.50
2007,6,14,14002.00,14002.00
2007,6,15,14137.40,14137.40
2007,6,18,14176.40,14176.40
2007,6,19,14119.50,14119.50
2007,6,20,13978.20,13978.20
2007,6,21,14095.70,14095.70
2007,6,22,13986.00,13986.00
2007,6,25,13841.90,13841.90
2007,6,26,13663.90,13663.90
2007,6,27,13741.90,13741.90
2007,6,28,13715.70,13715.70
2007,6,29,13906.60,13906.60
2007,7,3,14064.70,14064.70
2007,7,4,14060.40,14060.40
2007,7,5,14079.40,14079.40
2007,7,6,14118.70,14118.70
2007,7,9,14177.50,14177.50
2007,7,10,14131.90,14131.90
2007,7,11,14166.10,14166.10
2007,7,12,14356.00,14356.00
2007,7,13,14496.50,14496.50
2007,7,16,14338.30,14338.30
2007,7,17,14382.00,14382.00
2007,7,18,14583.70,14583.70
2007,7,19,14625.80,14625.80
2007,7,20,14582.90,14582.90
2007,7,23,14468.30,14468.30
2007,7,24,14068.20,14068.20
2007,7,25,14105.30,14105.30
2007,7,26,13844.60,13844.60
2007,7,27,13748.50,13748.50
2007,7,30,13864.70,13864.70
2007,7,31,13868.60,13868.60
2007,8,1,13654.70,13654.70
2007,8,2,13813.60,13813.60
2007,8,3,13565.20,13565.20
2007,8,7,13560.60,13560.60
2007,8,8,13758.20,13758.20
2007,8,9,13478.00,13478.00
2007,8,10,13466.30,13466.30
2007,8,13,13427.50,13427.50
2007,8,14,13242.60,13242.60
2007,8,15,13048.80,13048.80
2007,8,16,12848.70,12848.70
2007,8,17,13049.60,13049.60
2007,8,20,13110.30,13110.30
2007,8,21,13238.70,13238.70
2007,8,22,13463.10,13463.10
2007,8,23,13451.10,13451.10
2007,8,24,13520.30,13520.30
2007,8,27,13487.40,13487.40
2007,8,28,13264.90,13264.90
2007,8,29,13490.10,13490.10
2007,8,30,13444.60,13444.60
2007,8,31,13660.50,13660.50
2007,9,4,13755.20,13755.20
2007,9,5,13683.30,13683.30
2007,9,6,13795.70,13795.70
2007,9,7,13651.20,13651.20
2007,9,10,13625.50,13625.50
2007,9,11,13704.30,13704.30
2007,9,12,13756.70,13756.70
2007,9,13,13843.20,13843.20
2007,9,14,13846.40,13846.40
2007,9,17,13809.90,13809.90
2007,9,18,14005.40,14005.40
2007,9,19,13939.80,13939.80
2007,9,20,13838.40,13838.40
2007,9,21,13940.10,13940.10
2007,9,24,13958.30,13958.30
2007,9,25,13997.60,13997.60
2007,9,26,14035.00,14035.00
2007,9,27,14129.70,14129.70
2007,9,28,14098.90,14098.90
2007,10,1,14200.60,14200.60
2007,10,2,14152.70,14152.70
2007,10,3,14020.90,14020.90
2007,10,4,14125.10,14125.10
2007,10,5,14233.30,14233.30
2007,10,9,14262.20,14262.20
2007,10,10,14276.20,14276.20
2007,10,11,14229.40,14229.40
2007,10,12,14295.90,14295.90
2007,10,15,14231.30,14231.30
2007,10,16,14153.00,14153.00
2007,10,17,14219.50,14219.50
2007,10,18,14332.00,14332.00
2007,10,19,14001.70,14001.70
2007,10,22,14043.60,14043.60
2007,10,23,14087.50,14087.50
2007,10,24,14088.50,14088.50
2007,10,25,14124.90,14124.90
2007,10,26,14296.40,14296.40
2007,10,29,14427.40,14427.40
2007,10,30,14312.10,14312.10
2007,10,31,14625.00,14625.00
2007,11,1,14372.50,14372.50
2007,11,2,14363.90,14363.90
2007,11,5,14273.40,14273.40
2007,11,6,14370.60,14370.60
2007,11,7,14118.20,14118.20
2007,11,8,14128.60,14128.60
2007,11,9,13869.80,13869.80
2007,11,12,13605.00,13605.00
2007,11,13,13705.10,13705.10
2007,11,14,13774.50,13774.50
2007,11,15,13524.40,13524.40
2007,11,16,13530.40,13530.40
2007,11,19,13348.20,13348.20
2007,11,20,13459.80,13459.80
2007,11,21,13280.60,13280.60
2007,11,22,13381.00,13381.00
2007,11,23,13467.20,13467.20
2007,11,26,13321.10,13321.10
2007,11,27,13369.10,13369.10
2007,11,28,13632.20,13632.20
2007,11,29,13663.90,13663.90
2007,11,30,13689.10,13689.10
2007,12,3,13657.20,13657.20
2007,12,4,13579.60,13579.60
2007,12,5,13734.50,13734.50
2007,12,6,13849.80,13849.80
2007,12,7,13863.00,13863.00
2007,12,10,13940.40,13940.40
2007,12,11,13723.70,13723.70
2007,12,12,13809.40,13809.40
2007,12,13,13747.30,13747.30
2007,12,14,13674.20,13674.20
2007,12,17,13387.10,13387.10
2007,12,18,13358.10,13358.10
2007,12,19,13389.80,13389.80
2007,12,20,13407.00,13407.00
2007,12,21,13596.10,13596.10
2007,12,24,13694.80,13694.80
2007,12,27,13675.60,13675.60
2007,12,28,13821.30,13821.30
2007,12,31,13833.10,13833.10
2008,1,2,13926.80,13926.80
2008,1,3,13978.20,13978.20
2008,1,4,13778.60,13778.60
2008,1,7,13618.90,13618.90
2008,1,8,13541.80,13541.80
2008,1,9,13579.90,13579.90
2008,1,10,13642.70,13642.70
2008,1,11,13632.60,13632.60
2008,1,14,13698.30,13698.30
2008,1,15,13316.80,13316.80
2008,1,16,13074.90,13074.90
2008,1,17,12795.60,12795.60
2008,1,18,12737.10,12737.10
2008,1,21,12132.10,12132.10
2008,1,22,12640.90,12640.90
2008,1,23,12657.40,12657.40
2008,1,24,12907.30,12907.30
2008,1,25,12894.80,12894.80
2008,1,28,12986.90,12986.90
